Credito_Cuenta,Debito_Cuenta,FechaDeEntrada,Modulo,Cantidad,CodigoDeTransacción,NumeroDeTransacción,CR_Socio,DR_Socio,DR_Account,CR_Account
20001.01.00015521.0001,50003.01,1/31/2026,FIN DE MES,0.8,Pago De Interes 1/31/2026,Pago De Interes,15521,0,50003,20001
20001.01.00015525.0001,50003.01,1/31/2026,FIN DE MES,2.86,Pago De Interes 1/31/2026,Pago De Interes,15525,0,50003,20001
20001.01.00015532.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15532,0,50003,20001
20001.01.00015535.0001,50003.01,1/31/2026,FIN DE MES,0.14,Pago De Interes 1/31/2026,Pago De Interes,15535,0,50003,20001
20001.01.00015536.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15536,0,50003,20001
20001.01.00015540.0001,50003.01,1/31/2026,FIN DE MES,1.28,Pago De Interes 1/31/2026,Pago De Interes,15540,0,50003,20001
20001.01.00015544.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15544,0,50003,20001
20001.01.00015545.0001,50003.01,1/31/2026,FIN DE MES,0.56,Pago De Interes 1/31/2026,Pago De Interes,15545,0,50003,20001
20001.01.00015547.0001,50003.01,1/31/2026,FIN DE MES,0.55,Pago De Interes 1/31/2026,Pago De Interes,15547,0,50003,20001
20001.01.00015549.0001,50003.01,1/31/2026,FIN DE MES,1.1,Pago De Interes 1/31/2026,Pago De Interes,15549,0,50003,20001
20001.01.00015550.0001,50003.01,1/31/2026,FIN DE MES,0.19,Pago De Interes 1/31/2026,Pago De Interes,15550,0,50003,20001
20001.01.00015557.0001,50003.01,1/31/2026,FIN DE MES,0.7,Pago De Interes 1/31/2026,Pago De Interes,15557,0,50003,20001
20001.01.00015558.0001,50003.01,1/31/2026,FIN DE MES,1.24,Pago De Interes 1/31/2026,Pago De Interes,15558,0,50003,20001
20001.01.00015559.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,15559,0,50003,20001
20001.01.00015563.0001,50003.01,1/31/2026,FIN DE MES,0.25,Pago De Interes 1/31/2026,Pago De Interes,15563,0,50003,20001
20001.01.00015570.0001,50003.01,1/31/2026,FIN DE MES,0.08,Pago De Interes 1/31/2026,Pago De Interes,15570,0,50003,20001
20001.01.00015572.0001,50003.01,1/31/2026,FIN DE MES,2.49,Pago De Interes 1/31/2026,Pago De Interes,15572,0,50003,20001
20001.01.00015575.0001,50003.01,1/31/2026,FIN DE MES,15.08,Pago De Interes 1/31/2026,Pago De Interes,15575,0,50003,20001
20001.01.00015576.0001,50003.01,1/31/2026,FIN DE MES,0.67,Pago De Interes 1/31/2026,Pago De Interes,15576,0,50003,20001
20001.01.00015580.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15580,0,50003,20001
20001.01.00015588.0001,50003.01,1/31/2026,FIN DE MES,0.51,Pago De Interes 1/31/2026,Pago De Interes,15588,0,50003,20001
20001.01.00015589.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15589,0,50003,20001
20001.01.00015590.0001,50003.01,1/31/2026,FIN DE MES,1.03,Pago De Interes 1/31/2026,Pago De Interes,15590,0,50003,20001
20001.01.00015593.0001,50003.01,1/31/2026,FIN DE MES,0.33,Pago De Interes 1/31/2026,Pago De Interes,15593,0,50003,20001
20001.01.00015595.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15595,0,50003,20001
20001.01.00015596.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15596,0,50003,20001
20001.01.00015597.0001,50003.01,1/31/2026,FIN DE MES,0.71,Pago De Interes 1/31/2026,Pago De Interes,15597,0,50003,20001
20001.01.00015598.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15598,0,50003,20001
20001.01.00015600.0001,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,15600,0,50003,20001
20001.01.00015605.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15605,0,50003,20001
20001.01.00015608.0001,50003.01,1/31/2026,FIN DE MES,0.18,Pago De Interes 1/31/2026,Pago De Interes,15608,0,50003,20001
20001.01.00015609.0001,50003.01,1/31/2026,FIN DE MES,0.14,Pago De Interes 1/31/2026,Pago De Interes,15609,0,50003,20001
20001.01.00015611.0001,50003.01,1/31/2026,FIN DE MES,0.43,Pago De Interes 1/31/2026,Pago De Interes,15611,0,50003,20001
20001.01.00015612.0001,50003.01,1/31/2026,FIN DE MES,1.18,Pago De Interes 1/31/2026,Pago De Interes,15612,0,50003,20001
20001.01.00015613.0001,50003.01,1/31/2026,FIN DE MES,3.48,Pago De Interes 1/31/2026,Pago De Interes,15613,0,50003,20001
20001.01.00015614.0001,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,15614,0,50003,20001
20001.01.00015620.0001,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,15620,0,50003,20001
20001.01.00015623.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15623,0,50003,20001
20001.01.00015625.0001,50003.01,1/31/2026,FIN DE MES,52.78,Pago De Interes 1/31/2026,Pago De Interes,15625,0,50003,20001
20001.01.00015627.0001,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,15627,0,50003,20001
20001.01.00015628.0001,50003.01,1/31/2026,FIN DE MES,1.38,Pago De Interes 1/31/2026,Pago De Interes,15628,0,50003,20001
20001.01.00015630.0001,50003.01,1/31/2026,FIN DE MES,0.04,Pago De Interes 1/31/2026,Pago De Interes,15630,0,50003,20001
20001.01.00015631.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15631,0,50003,20001
20001.01.00015632.0001,50003.01,1/31/2026,FIN DE MES,0.2,Pago De Interes 1/31/2026,Pago De Interes,15632,0,50003,20001
20001.01.00015635.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15635,0,50003,20001
20001.01.00015636.0001,50003.01,1/31/2026,FIN DE MES,0.5,Pago De Interes 1/31/2026,Pago De Interes,15636,0,50003,20001
20001.01.00015641.0001,50003.01,1/31/2026,FIN DE MES,0.44,Pago De Interes 1/31/2026,Pago De Interes,15641,0,50003,20001
20001.01.00015642.0001,50003.01,1/31/2026,FIN DE MES,1.02,Pago De Interes 1/31/2026,Pago De Interes,15642,0,50003,20001
20001.01.00015643.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,15643,0,50003,20001
20001.01.00015644.0001,50003.01,1/31/2026,FIN DE MES,0.15,Pago De Interes 1/31/2026,Pago De Interes,15644,0,50003,20001
20001.01.00015651.0001,50003.01,1/31/2026,FIN DE MES,2.97,Pago De Interes 1/31/2026,Pago De Interes,15651,0,50003,20001
20001.01.00015655.0001,50003.01,1/31/2026,FIN DE MES,0.35,Pago De Interes 1/31/2026,Pago De Interes,15655,0,50003,20001
20001.01.00015656.0001,50003.01,1/31/2026,FIN DE MES,0.43,Pago De Interes 1/31/2026,Pago De Interes,15656,0,50003,20001
20001.01.00015658.0001,50003.01,1/31/2026,FIN DE MES,0.39,Pago De Interes 1/31/2026,Pago De Interes,15658,0,50003,20001
20001.01.00015662.0001,50003.01,1/31/2026,FIN DE MES,0.88,Pago De Interes 1/31/2026,Pago De Interes,15662,0,50003,20001
20001.01.00015663.0001,50003.01,1/31/2026,FIN DE MES,5.44,Pago De Interes 1/31/2026,Pago De Interes,15663,0,50003,20001
20001.01.00015664.0001,50003.01,1/31/2026,FIN DE MES,3.52,Pago De Interes 1/31/2026,Pago De Interes,15664,0,50003,20001
20001.01.00015665.0001,50003.01,1/31/2026,FIN DE MES,1.34,Pago De Interes 1/31/2026,Pago De Interes,15665,0,50003,20001
20001.01.00015668.0001,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,15668,0,50003,20001
20001.01.00015669.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15669,0,50003,20001
20001.01.00015673.0001,50003.01,1/31/2026,FIN DE MES,4.68,Pago De Interes 1/31/2026,Pago De Interes,15673,0,50003,20001
20001.01.00015675.0001,50003.01,1/31/2026,FIN DE MES,22.85,Pago De Interes 1/31/2026,Pago De Interes,15675,0,50003,20001
20001.01.00015676.0001,50003.01,1/31/2026,FIN DE MES,56.42,Pago De Interes 1/31/2026,Pago De Interes,15676,0,50003,20001
20001.01.00015677.0001,50003.01,1/31/2026,FIN DE MES,6.24,Pago De Interes 1/31/2026,Pago De Interes,15677,0,50003,20001
20001.01.00015678.0001,50003.01,1/31/2026,FIN DE MES,0.24,Pago De Interes 1/31/2026,Pago De Interes,15678,0,50003,20001
20001.01.00015682.0001,50003.01,1/31/2026,FIN DE MES,0.88,Pago De Interes 1/31/2026,Pago De Interes,15682,0,50003,20001
20001.01.00015688.0001,50003.01,1/31/2026,FIN DE MES,1.49,Pago De Interes 1/31/2026,Pago De Interes,15688,0,50003,20001
20001.01.00015689.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15689,0,50003,20001
20001.01.00015690.0001,50003.01,1/31/2026,FIN DE MES,0.33,Pago De Interes 1/31/2026,Pago De Interes,15690,0,50003,20001
20001.01.00015691.0001,50003.01,1/31/2026,FIN DE MES,0.06,Pago De Interes 1/31/2026,Pago De Interes,15691,0,50003,20001
20001.01.00015692.0001,50003.01,1/31/2026,FIN DE MES,25.48,Pago De Interes 1/31/2026,Pago De Interes,15692,0,50003,20001
20001.01.00015700.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15700,0,50003,20001
20001.01.00015701.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15701,0,50003,20001
20001.01.00015703.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15703,0,50003,20001
20001.01.00015704.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15704,0,50003,20001
20001.01.00015705.0001,50003.01,1/31/2026,FIN DE MES,0.18,Pago De Interes 1/31/2026,Pago De Interes,15705,0,50003,20001
20001.01.00015706.0001,50003.01,1/31/2026,FIN DE MES,1.81,Pago De Interes 1/31/2026,Pago De Interes,15706,0,50003,20001
20001.01.00015707.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15707,0,50003,20001
20001.01.00015712.0001,50003.01,1/31/2026,FIN DE MES,16.02,Pago De Interes 1/31/2026,Pago De Interes,15712,0,50003,20001
20001.01.00015713.0001,50003.01,1/31/2026,FIN DE MES,0.94,Pago De Interes 1/31/2026,Pago De Interes,15713,0,50003,20001
20001.01.00015714.0001,50003.01,1/31/2026,FIN DE MES,10.2,Pago De Interes 1/31/2026,Pago De Interes,15714,0,50003,20001
20001.01.00015717.0001,50003.01,1/31/2026,FIN DE MES,0.21,Pago De Interes 1/31/2026,Pago De Interes,15717,0,50003,20001
20001.01.00015720.0001,50003.01,1/31/2026,FIN DE MES,0.24,Pago De Interes 1/31/2026,Pago De Interes,15720,0,50003,20001
20001.01.00015721.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15721,0,50003,20001
20001.01.00015722.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,15722,0,50003,20001
20001.01.00015725.0001,50003.01,1/31/2026,FIN DE MES,14.82,Pago De Interes 1/31/2026,Pago De Interes,15725,0,50003,20001
20001.01.00015727.0001,50003.01,1/31/2026,FIN DE MES,2.55,Pago De Interes 1/31/2026,Pago De Interes,15727,0,50003,20001
20001.01.00015728.0001,50003.01,1/31/2026,FIN DE MES,1.68,Pago De Interes 1/31/2026,Pago De Interes,15728,0,50003,20001
20001.01.00015729.0001,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,15729,0,50003,20001
20001.01.00015731.0001,50003.01,1/31/2026,FIN DE MES,5.37,Pago De Interes 1/31/2026,Pago De Interes,15731,0,50003,20001
20001.01.00015732.0001,50003.01,1/31/2026,FIN DE MES,17.21,Pago De Interes 1/31/2026,Pago De Interes,15732,0,50003,20001
20001.01.00015734.0001,50003.01,1/31/2026,FIN DE MES,0.16,Pago De Interes 1/31/2026,Pago De Interes,15734,0,50003,20001
20001.01.00015735.0001,50003.01,1/31/2026,FIN DE MES,1.59,Pago De Interes 1/31/2026,Pago De Interes,15735,0,50003,20001
20001.01.00015748.0001,50003.01,1/31/2026,FIN DE MES,4.6,Pago De Interes 1/31/2026,Pago De Interes,15748,0,50003,20001
20001.01.00015754.0001,50003.01,1/31/2026,FIN DE MES,0.1,Pago De Interes 1/31/2026,Pago De Interes,15754,0,50003,20001
20001.01.00015756.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,15756,0,50003,20001
20001.01.00015759.0001,50003.01,1/31/2026,FIN DE MES,2.76,Pago De Interes 1/31/2026,Pago De Interes,15759,0,50003,20001
20001.01.00015760.0001,50003.01,1/31/2026,FIN DE MES,0.38,Pago De Interes 1/31/2026,Pago De Interes,15760,0,50003,20001
20001.01.00015761.0001,50003.01,1/31/2026,FIN DE MES,8.84,Pago De Interes 1/31/2026,Pago De Interes,15761,0,50003,20001
20001.01.00015763.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15763,0,50003,20001
20001.01.00015766.0001,50003.01,1/31/2026,FIN DE MES,0.54,Pago De Interes 1/31/2026,Pago De Interes,15766,0,50003,20001
20001.01.00015768.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15768,0,50003,20001
20001.01.00015769.0001,50003.01,1/31/2026,FIN DE MES,0.33,Pago De Interes 1/31/2026,Pago De Interes,15769,0,50003,20001
20001.01.00015771.0001,50003.01,1/31/2026,FIN DE MES,0.14,Pago De Interes 1/31/2026,Pago De Interes,15771,0,50003,20001
20001.01.00015772.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15772,0,50003,20001
20001.01.00015774.0001,50003.01,1/31/2026,FIN DE MES,0.31,Pago De Interes 1/31/2026,Pago De Interes,15774,0,50003,20001
20001.01.00015775.0001,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,15775,0,50003,20001
20001.01.00015776.0001,50003.01,1/31/2026,FIN DE MES,0.15,Pago De Interes 1/31/2026,Pago De Interes,15776,0,50003,20001
20001.01.00015777.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15777,0,50003,20001
20001.01.00015782.0001,50003.01,1/31/2026,FIN DE MES,2.37,Pago De Interes 1/31/2026,Pago De Interes,15782,0,50003,20001
20001.01.00015794.0001,50003.01,1/31/2026,FIN DE MES,1.02,Pago De Interes 1/31/2026,Pago De Interes,15794,0,50003,20001
20001.01.00015797.0001,50003.01,1/31/2026,FIN DE MES,1.9,Pago De Interes 1/31/2026,Pago De Interes,15797,0,50003,20001
20001.01.00015798.0001,50003.01,1/31/2026,FIN DE MES,2.13,Pago De Interes 1/31/2026,Pago De Interes,15798,0,50003,20001
20001.01.00015803.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,15803,0,50003,20001
20001.01.00015804.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15804,0,50003,20001
20001.01.00015806.0001,50003.01,1/31/2026,FIN DE MES,4.5,Pago De Interes 1/31/2026,Pago De Interes,15806,0,50003,20001
20001.01.00015810.0001,50003.01,1/31/2026,FIN DE MES,0.06,Pago De Interes 1/31/2026,Pago De Interes,15810,0,50003,20001
20001.01.00015812.0001,50003.01,1/31/2026,FIN DE MES,0.31,Pago De Interes 1/31/2026,Pago De Interes,15812,0,50003,20001
20001.01.00015816.0001,50003.01,1/31/2026,FIN DE MES,2.53,Pago De Interes 1/31/2026,Pago De Interes,15816,0,50003,20001
20001.01.00015819.0001,50003.01,1/31/2026,FIN DE MES,1.15,Pago De Interes 1/31/2026,Pago De Interes,15819,0,50003,20001
20001.01.00015820.0001,50003.01,1/31/2026,FIN DE MES,7.99,Pago De Interes 1/31/2026,Pago De Interes,15820,0,50003,20001
20001.01.00015821.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15821,0,50003,20001
20001.01.00015825.0001,50003.01,1/31/2026,FIN DE MES,7.58,Pago De Interes 1/31/2026,Pago De Interes,15825,0,50003,20001
20001.01.00015827.0001,50003.01,1/31/2026,FIN DE MES,19.83,Pago De Interes 1/31/2026,Pago De Interes,15827,0,50003,20001
20001.01.00015829.0001,50003.01,1/31/2026,FIN DE MES,66.78,Pago De Interes 1/31/2026,Pago De Interes,15829,0,50003,20001
20001.01.00015832.0001,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,15832,0,50003,20001
20001.01.00015840.0001,50003.01,1/31/2026,FIN DE MES,0.17,Pago De Interes 1/31/2026,Pago De Interes,15840,0,50003,20001
20001.01.00015842.0001,50003.01,1/31/2026,FIN DE MES,1.19,Pago De Interes 1/31/2026,Pago De Interes,15842,0,50003,20001
20001.01.00015844.0001,50003.01,1/31/2026,FIN DE MES,1.02,Pago De Interes 1/31/2026,Pago De Interes,15844,0,50003,20001
20001.01.00015847.0001,50003.01,1/31/2026,FIN DE MES,0.2,Pago De Interes 1/31/2026,Pago De Interes,15847,0,50003,20001
20001.01.00015849.0001,50003.01,1/31/2026,FIN DE MES,2.66,Pago De Interes 1/31/2026,Pago De Interes,15849,0,50003,20001
20001.01.00015851.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15851,0,50003,20001
20001.01.00015853.0001,50003.01,1/31/2026,FIN DE MES,0.14,Pago De Interes 1/31/2026,Pago De Interes,15853,0,50003,20001
20001.01.00015854.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,15854,0,50003,20001
20001.01.00015857.0001,50003.01,1/31/2026,FIN DE MES,102.74,Pago De Interes 1/31/2026,Pago De Interes,15857,0,50003,20001
20001.01.00015863.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15863,0,50003,20001
20001.01.00015864.0001,50003.01,1/31/2026,FIN DE MES,16.2,Pago De Interes 1/31/2026,Pago De Interes,15864,0,50003,20001
20001.01.00015870.0001,50003.01,1/31/2026,FIN DE MES,1.16,Pago De Interes 1/31/2026,Pago De Interes,15870,0,50003,20001
20001.01.00015871.0001,50003.01,1/31/2026,FIN DE MES,2.08,Pago De Interes 1/31/2026,Pago De Interes,15871,0,50003,20001
20001.01.00015874.0001,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,15874,0,50003,20001
20001.01.00015878.0001,50003.01,1/31/2026,FIN DE MES,1.42,Pago De Interes 1/31/2026,Pago De Interes,15878,0,50003,20001
20001.01.00015881.0001,50003.01,1/31/2026,FIN DE MES,4.66,Pago De Interes 1/31/2026,Pago De Interes,15881,0,50003,20001
20001.01.00015882.0001,50003.01,1/31/2026,FIN DE MES,0.57,Pago De Interes 1/31/2026,Pago De Interes,15882,0,50003,20001
20001.01.00015886.0001,50003.01,1/31/2026,FIN DE MES,0.47,Pago De Interes 1/31/2026,Pago De Interes,15886,0,50003,20001
20001.01.00015888.0001,50003.01,1/31/2026,FIN DE MES,0.14,Pago De Interes 1/31/2026,Pago De Interes,15888,0,50003,20001
20001.01.00015891.0001,50003.01,1/31/2026,FIN DE MES,0.28,Pago De Interes 1/31/2026,Pago De Interes,15891,0,50003,20001
20001.01.00015892.0001,50003.01,1/31/2026,FIN DE MES,0.39,Pago De Interes 1/31/2026,Pago De Interes,15892,0,50003,20001
20001.01.00015896.0001,50003.01,1/31/2026,FIN DE MES,2.55,Pago De Interes 1/31/2026,Pago De Interes,15896,0,50003,20001
20001.01.00015901.0001,50003.01,1/31/2026,FIN DE MES,1.56,Pago De Interes 1/31/2026,Pago De Interes,15901,0,50003,20001
20001.01.00015903.0001,50003.01,1/31/2026,FIN DE MES,0.17,Pago De Interes 1/31/2026,Pago De Interes,15903,0,50003,20001
20001.01.00015905.0001,50003.01,1/31/2026,FIN DE MES,0.41,Pago De Interes 1/31/2026,Pago De Interes,15905,0,50003,20001
20001.01.00015908.0001,50003.01,1/31/2026,FIN DE MES,0.57,Pago De Interes 1/31/2026,Pago De Interes,15908,0,50003,20001
20001.01.00015912.0001,50003.01,1/31/2026,FIN DE MES,0.04,Pago De Interes 1/31/2026,Pago De Interes,15912,0,50003,20001
20001.01.00015916.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15916,0,50003,20001
20001.01.00015918.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15918,0,50003,20001
20001.01.00015919.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15919,0,50003,20001
20001.01.00015922.0001,50003.01,1/31/2026,FIN DE MES,0.32,Pago De Interes 1/31/2026,Pago De Interes,15922,0,50003,20001
20001.01.00015923.0001,50003.01,1/31/2026,FIN DE MES,0.26,Pago De Interes 1/31/2026,Pago De Interes,15923,0,50003,20001
20001.01.00015926.0001,50003.01,1/31/2026,FIN DE MES,0.5,Pago De Interes 1/31/2026,Pago De Interes,15926,0,50003,20001
20001.01.00015927.0001,50003.01,1/31/2026,FIN DE MES,7.69,Pago De Interes 1/31/2026,Pago De Interes,15927,0,50003,20001
20001.01.00015928.0001,50003.01,1/31/2026,FIN DE MES,31.91,Pago De Interes 1/31/2026,Pago De Interes,15928,0,50003,20001
20001.01.00015929.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15929,0,50003,20001
20001.01.00015931.0001,50003.01,1/31/2026,FIN DE MES,0.15,Pago De Interes 1/31/2026,Pago De Interes,15931,0,50003,20001
20001.01.00015933.0001,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,15933,0,50003,20001
20001.01.00015934.0001,50003.01,1/31/2026,FIN DE MES,0.06,Pago De Interes 1/31/2026,Pago De Interes,15934,0,50003,20001
20001.01.00015937.0001,50003.01,1/31/2026,FIN DE MES,13.49,Pago De Interes 1/31/2026,Pago De Interes,15937,0,50003,20001
20001.01.00015938.0001,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,15938,0,50003,20001
20001.01.00015942.0001,50003.01,1/31/2026,FIN DE MES,0.09,Pago De Interes 1/31/2026,Pago De Interes,15942,0,50003,20001
20001.01.00015943.0001,50003.01,1/31/2026,FIN DE MES,1.04,Pago De Interes 1/31/2026,Pago De Interes,15943,0,50003,20001
20001.01.00015944.0001,50003.01,1/31/2026,FIN DE MES,0.71,Pago De Interes 1/31/2026,Pago De Interes,15944,0,50003,20001
20001.01.00015945.0001,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,15945,0,50003,20001
20001.01.00015949.0001,50003.01,1/31/2026,FIN DE MES,18.53,Pago De Interes 1/31/2026,Pago De Interes,15949,0,50003,20001
20001.01.00015951.0001,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,15951,0,50003,20001
20001.01.00015952.0001,50003.01,1/31/2026,FIN DE MES,9.31,Pago De Interes 1/31/2026,Pago De Interes,15952,0,50003,20001
20001.01.00015954.0001,50003.01,1/31/2026,FIN DE MES,1.41,Pago De Interes 1/31/2026,Pago De Interes,15954,0,50003,20001
20001.01.00015955.0001,50003.01,1/31/2026,FIN DE MES,0.04,Pago De Interes 1/31/2026,Pago De Interes,15955,0,50003,20001
20001.01.00015957.0001,50003.01,1/31/2026,FIN DE MES,0.06,Pago De Interes 1/31/2026,Pago De Interes,15957,0,50003,20001
